Date,State,Town,Longitude,Latitude,Sighting
08/11/17,WI,West Bend,-88.2,43.4,1
08/11/17,NY,Germantown,-73.9,42.1,1
08/11/17,ON,Burlington,-79.8,43.3,1
08/11/17,MO,Miller,-93.7,37.2,3
08/11/17,MA,Boston,-71.1,42.3,3
08/11/17,KS,Leavenworth,-94.9,39.3,1
08/11/17,DC,Washington,-76.9,38.9,1
08/11/17,TN,Nunnelly,-87.5,35.9,1
08/11/17,OH,Blacklick,-82.8,40,1
08/11/17,AZ,Flagstaff,-111.6,35.2,2
08/11/17,OH,Oxford,-84.7,39.5,1
08/11/17,OK,Miami,-94.8,36.9,2
08/11/17,PA,Swarthmore,-75.3,39.9,1
08/11/17,CT,Southbury,-73.2,41.5,1
08/11/17,NJ,Newark,-74.2,40.7,2
08/11/17,NH,Windham,-71.3,42.8,1
08/11/17,ON,Blackstock,-78.8,44.1,2
08/11/17,SC,Mount Pleasant,-79.8,32.9,1
08/11/17,NJ,Flemington,-74.8,40.5,2
08/11/17,MN,Merrifield,-94.1,46.6,1
08/11/17,IA,Ames,-93.6,42,1
08/10/17,MD,Saint Leonard,-76.5,38.5,2
08/10/17,MI,Port Huron,-82.4,43,2
08/10/17,NS,Church Point,-66.1,44.4,2
08/10/17,PA,New Hope,-75,40.4,1
08/10/17,DE,Wilmington,-75.5,39.7,2
08/10/17,VT,Newfane,-72.7,43,1
08/10/17,MO,Florissant,-90.3,38.8,2
08/10/17,NH,Keene,-72.3,42.9,1
08/10/17,NC,Manteo,-75.7,35.9,3
08/10/17,OH,Brilliant,-80.6,40.3,1
08/10/17,IN,Newburgh,-87.4,37.9,1
08/10/17,MD,Middletown,-77.6,39.4,3
08/10/17,MI,Harrisville,-83.3,44.6,1
08/10/17,ON,Saint Catharines,-79.3,43.2,1
08/10/17,ME,Richmond,-69.8,44.1,1
08/10/17,VA,Alexandria,-77.1,38.8,1
08/10/17,ON,Ajax,-79,43.8,1
08/10/17,AL,Wheeler NWR,-86.8,34.6,1
08/10/17,MI,Grand Haven charter township,-86.2,43,1
08/10/17,AL,Madison,-86.8,34.6,1
08/10/17,CT,Trumbull,-73.2,41.2,3
08/10/17,NJ,Medford,-74.8,39.9,1
08/10/17,MI,Grand Haven charter township,-86.2,43,2
08/10/17,NV,Genoa,-119.8,39,4
08/10/17,MN,Minneapolis,-93.3,44.9,1
08/10/17,PA,New Hope,-75,40.4,1
08/10/17,MI,Brighton,-83.8,42.5,1
08/10/17,OK,Bartlesville,-95.9,36.7,2
08/10/17,ON,Southampton,-81.4,44.5,4
08/10/17,ON,Toronto,-79.3,43.7,2
08/10/17,MO,Independence,-94.4,39.1,3
08/10/17,IL,Evanston,-87.7,42,2
08/10/17,PA,State College,-77.9,40.8,1
08/10/17,NY,Binghamton,-75.9,42.1,1
08/10/17,ON,London,-81.3,43,1
08/10/17,MO,Kirkwood,-90.4,38.6,2
08/10/17,NH,Peterborough,-72,42.9,2
08/10/17,ON,South Dundas,-75.2,44.9,2
08/10/17,NY,Melrose,-73.6,42.8,3
08/10/17,NH,Hancock,-72,43,1
08/10/17,NH,Peterborough,-72,42.9,2
08/10/17,ON,Chatham-Kent,-82.2,42.4,6
08/10/17,CA,Loomis,-121.2,38.8,1
08/10/17,IN,North Liberty,-86.3,41.5,2
08/10/17,IL,Peoria,-89.6,40.8,2
08/10/17,NY,Westbury,-73.6,40.7,6
08/10/17,NY,East Meadow,-73.6,40.7,2
08/10/17,IL,Buffalo Grove,-88,42.2,3
08/10/17,TX,Terrell,-96.3,32.8,1
08/10/17,MA,Stoughton,-71.1,42.1,3
08/10/17,NJ,Bloomfield,-74.2,40.8,2
08/10/17,IL,Galesburg,-90.4,41,1
08/10/17,VA,Lexington,-79.4,37.8,1
08/10/17,KS,Leavenworth,-94.9,39.3,1
08/10/17,MN,Willow River,-92.8,46.3,3
08/10/17,KS,Overland Park,-94.6,38.9,1
08/10/17,MD,Baldwin,-76.5,39.5,2
08/10/17,ON,,-79.1,46.5,5
08/10/17,MA,Eastham,-70,41.8,1
08/10/17,TN,Morristown,-83.3,36.2,1
08/10/17,NH,Peterborough,-72,42.9,1
08/10/17,CT,Madison,-72.6,41.3,1
08/10/17,CT,Madison,-72.6,41.3,2
08/10/17,OK,Edmond,-97.5,35.7,1
08/10/17,TX,Houston,-95.6,30,1
08/10/17,NY,Barrytown,-73.9,42,1
08/10/17,WI,Allenton,-88.4,43.4,1
08/10/17,PA,West Chester,-75.6,40,1
08/10/17,ON,Burlington,-79.8,43.3,1
08/10/17,NM,Melrose,-103.8,34.4,1
08/10/17,NS,Caledonia,-65,44.4,1
08/10/17,VA,Newport News,-76.5,37.1,1
08/10/17,PA,Levittown,-74.8,40.2,1
08/10/17,PA,Langhorne,-74.9,40.2,5
08/10/17,OK,Oklahoma City,-97.6,35.5,1
08/10/17,VT,Putney,-72.5,43,1
08/10/17,NS,Baddeck,-60.8,46.1,1
08/10/17,NS,Mahone Bay,-64.3,44.5,1
08/10/17,OR,Newport,-124.1,44.6,1
08/10/17,NC,Clayton,-78.3,35.6,1
08/10/17,MD,Towson,-76.6,39.4,2
08/10/17,MI,Wallace,-87.7,45.2,4
08/10/17,NV,Lovelock,-118.5,40.2,2
08/10/17,MI,Plymouth,-83.6,42.4,1
08/10/17,CT,Southbury,-73.2,41.5,1
08/10/17,DC,Washington,-77,38.9,1
08/10/17,NJ,Hackensack,-74,40.9,1
08/10/17,NM,Prewitt,-108.1,35.3,3
08/10/17,VT,Middlesex,-72.6,44.3,3
08/10/17,KY,Versailles,-84.7,38.1,1
08/10/17,CT,Clinton,-72.5,41.3,2
08/09/17,NY,Tappan,-73.9,41,1
08/09/17,IL,Chicago,-87.8,42,2
08/09/17,OH,Cincinnati,-84.5,39.1,1
08/09/17,CT,Clinton,-72.5,41.3,3
08/09/17,NM,Questa,-105.7,36.7,1
08/09/17,KS,Lenexa,-94.7,39,1
08/09/17,PA,Ephrata,-76.2,40.2,1
08/09/17,ON,Hamilton,-79.9,43.2,1
08/09/17,CT,Madison,-72.5,41.3,2
08/09/17,MD,Crofton,-76.7,39,1
08/09/17,IL,Moline,-90.5,41.5,1
08/09/17,IN,Newburgh,-87.4,37.9,2
08/09/17,OK,Tulsa,-95.9,36,1
08/09/17,NC,Graham,-79.4,36.1,1
08/09/17,KY,Fort Mitchell,-84.6,39,1
08/09/17,MN,Arden Hills,-93.2,45,1
08/09/17,ON,North Bay,-79.4,46.3,2
08/09/17,NY,East Meadow,-73.6,40.7,2
08/09/17,NM,Santa Fe,-106.1,35.6,5
08/09/17,OK,Enid,-97.9,36.4,1
08/09/17,ME,Lubec,-67,44.9,3
08/09/17,ON,Toronto,-79.4,43.7,2
08/09/17,TX,Houston,-95.6,30,1
08/09/17,VA,Burke,-77.3,38.8,1
08/09/17,VA,Leesburg,-77.5,39.1,1
08/09/17,ON,Lion's Head,-81.1,45,1
08/09/17,IL,Lisle,-88.1,41.8,2
08/09/17,IL,Moline,-90.5,41.5,3
08/09/17,ON,Penetanguishene,-79.9,44.8,1
08/09/17,MO,Webster Groves,-90.4,38.6,1
08/09/17,ON,Burlington,-79.8,43.3,1
08/09/17,ON,Toronto,-79.3,43.7,2
08/09/17,VT,Newfane,-72.7,43,2
08/09/17,VT,West Brattleboro,-72.6,42.9,1
08/09/17,KS,Overland Park,-94.6,38.9,1
08/09/17,KS,Olathe,-94.9,38.9,1
08/09/17,TX,Dallas,-96.8,32.8,3
08/09/17,ON,Ottawa,-75.8,45.3,1
08/09/17,NY,Melrose,-73.6,42.9,1
08/09/17,NY,Palmyra,-77.2,43.1,1
08/09/17,OK,Bartlesville,-95.9,36.7,1
08/09/17,NY,Melrose,-73.6,42.8,2
08/09/17,TN,Johnson City,-82.3,36.4,1
08/09/17,IL,Evanston,-87.7,42,2
08/09/17,ON,Chatham-Kent,-82.2,42.4,4
08/09/17,NY,,-73.8,40.8,1
08/09/17,KS,Lenexa,-94.7,39,2
08/09/17,KS,Lenexa,-94.7,39,1
08/09/17,ON,Saint Catharines,-79.3,43.2,2
08/09/17,IL,Peoria,-89.6,40.8,4
08/09/17,IL,East Peoria,-89.5,40.7,8
08/09/17,TX,Houston,-95.4,29.8,4
08/09/17,IN,Hammond,-87.5,41.6,1
08/09/17,ME,Harpswell,-70,43.8,2
08/09/17,OK,Bartlesville,-95.9,36.7,1
08/09/17,NB,,-65.9,46,1
08/09/17,IL,Chicago,-87.7,42,1
08/09/17,MI,Ferrysburg,-86.2,43.1,1
08/09/17,OH,,-84.4,39.3,1
08/09/17,NC,Lincolnton,-81.3,35.5,1
08/09/17,ON,Gravenhurst,-79.4,44.9,2
08/09/17,ON,London,-81.3,43,1
08/09/17,IL,Altona,-90.2,41.1,1
08/09/17,NY,,-73.8,40.8,1
08/09/17,VA,Madison,-78.3,38.4,1
08/09/17,CO,Elizabeth,-104.6,39.3,1
08/09/17,PA,Bryn Athyn,-75.1,40.1,2
08/09/17,ON,Burlington,-79.8,43.3,1
08/09/17,KS,Atchison,-95.1,39.6,1
08/09/17,NJ,Spring Lake,-74,40.2,2
08/09/17,OK,Stillwater,-97.1,36.1,1
08/09/17,ON,Mississauga,-79.6,43.6,1
08/09/17,OH,Cincinnati,-84.6,39.3,2
08/09/17,OK,Tulsa,-96,36.1,1
08/09/17,OH,Blacklick,-82.8,40,1
08/09/17,MD,Towson,-76.6,39.4,1
08/09/17,ON,Aylmer,-81,42.7,2
08/09/17,AB,Monarch,-113.1,49.7,1
08/09/17,MD,Lusby,-76.5,38.4,1
08/09/17,NJ,Leonia,-74,40.9,2
08/09/17,NJ,Hackensack,-74,40.9,1
08/08/17,MI,Grosse Pointe,-82.9,42.4,1
08/08/17,MI,Grosse Pointe,-82.9,42.4,1
08/08/17,OK,Broken Arrow,-95.8,36.1,1
08/08/17,ON,West Guilford,-78.6,45.2,2
08/08/17,MN,New Brighton,-93.2,45,5
08/08/17,MN,Saint Anthony,-93.2,45,1
08/08/17,CA,Los Angeles,-118.5,34.1,1
08/08/17,OK,Enid,-97.9,36.4,1
08/08/17,IL,Moline,-90.5,41.5,1
08/08/17,CO,Arvada,-105.1,39.8,1
08/08/17,ON,Chalk River,-77.3,45.9,1
08/08/17,ON,Whitby,-78.9,43.9,1
08/08/17,NY,New York,-74,40.8,4
08/08/17,MN,Minneapolis,-93.2,45,1
08/08/17,IN,Newburgh,-87.4,37.9,1
08/08/17,WI,Milwaukee,-88,43.1,1
08/08/17,MN,Minneapolis,-93.2,45,1
08/08/17,OK,Bartlesville,-95.9,36.7,2
08/08/17,NH,Keene,-72.3,42.9,3
08/08/17,ON,Orillia,-79.4,44.6,1
08/08/17,TX,Houston,-95.7,29.8,1
08/08/17,OK,Enid,-97.9,36.4,1
08/08/17,CO,Denver,-105,39.7,1
08/08/17,MN,Minneapolis,-93.2,45,1
08/08/17,MD,Elkton,-75.8,39.6,3
08/08/17,FL,Ponte Vedra Beach,-81.4,30.1,1
08/08/17,NJ,Leonia,-74,40.9,2
08/08/17,NJ,Hackensack,-74,40.9,2
08/08/17,MD,Annapolis,-76.6,39,2
08/08/17,NY,Melrose,-73.6,42.8,4
08/08/17,NY,East Marion,-72.3,41.1,5
08/08/17,IN,Newburgh,-87.4,37.9,1
08/08/17,MN,Minneapolis,-93.2,45,1
08/08/17,MD,Lusby,-76.5,38.4,1
08/08/17,PA,Eagleville,-75.3,40.2,3
08/08/17,ON,North Bay,-79.5,46.3,1
08/08/17,NJ,Cranford,-74.3,40.6,1
08/08/17,NE,Fremont,-96.5,41.4,1
08/08/17,ME,Augusta,-69.8,44.3,1
08/08/17,PA,New Hope,-75,40.4,1
08/08/17,PA,New Hope,-75,40.4,1
08/08/17,KS,Lawrence,-95.4,38.9,2
08/08/17,KS,Lenexa,-94.7,39,1
08/08/17,MI,Harrisville,-83.3,44.6,1
08/08/17,ON,Chatham-Kent,-82.2,42.4,3
08/08/17,WI,Allenton,-88.4,43.4,3
08/08/17,MO,Kirkwood,-90.4,38.6,3
08/08/17,IN,Indianapolis,-86,39.9,1
08/08/17,IL,Peoria,-89.6,40.8,10
08/08/17,IL,Peoria,-89.6,40.8,10
08/08/17,IL,Peoria,-89.6,40.8,10
08/08/17,IL,Peoria,-89.6,40.8,10
08/08/17,IL,Peoria,-89.6,40.8,10
08/08/17,ON,Toronto,-79.3,43.7,1
08/08/17,QC,Mont-Blanc,-74.5,46.1,1
08/08/17,WI,Bayfield,-90.8,46.8,4
08/08/17,PA,Philadelphia,-75,40,5
08/08/17,IL,Evanston,-87.7,42,2
08/08/17,MO,Nixa,-93.2,37.1,1
08/08/17,IL,Chicago,-87.7,42,1
08/08/17,FL,Altamonte Springs,-81.4,28.7,1
08/08/17,IL,Moline,-90.5,41.5,2
08/08/17,OK,Tulsa,-96,36.2,3
08/08/17,QC,Saint-Sauveur,-74.2,45.9,2
08/08/17,NY,East Meadow,-73.6,40.7,5
08/08/17,PA,Bangor,-75.2,40.9,1
08/08/17,KS,Leawood,-94.6,38.9,1
08/08/17,TN,Union City,-89,36.4,2
08/08/17,NY,East Meadow,-73.6,40.7,2
08/08/17,OK,Owasso,-95.9,36.3,1
08/08/17,PA,Dalton,-75.7,41.6,1
08/08/17,ON,Toronto,-79.5,43.6,1
08/08/17,MD,Middletown,-77.6,39.4,1
08/08/17,NJ,Bloomingdale,-74.3,41,1
08/08/17,MI,Ferrysburg,-86.2,43.1,1
08/08/17,TX,Linden,-94.5,33,1
08/08/17,CT,Madison,-72.6,41.3,1
08/08/17,ON,Burlington,-79.8,43.3,1
08/08/17,MA,Concord,-71.4,42.4,1
08/08/17,ON,Toronto,-79.4,43.6,1
08/08/17,OK,Tulsa,-96,36.1,1
08/08/17,MD,Towson,-76.6,39.4,2
08/08/17,OH,Hudson,-81.4,41.2,1
08/08/17,MD,Port Republic,-76.5,38.5,2
08/08/17,IL,Chicago,-87.8,42,3
08/07/17,IL,Chicago,-87.8,42,3
08/07/17,CT,Clinton,-72.5,41.3,2
08/07/17,CT,Clinton,-72.5,41.3,2
08/07/17,NH,Greenland,-70.8,43,1
08/07/17,ON,Toronto,-79.2,43.8,9
08/07/17,ON,Dublin,-81.3,43.5,18
08/07/17,ON,Brantford,-80.3,43.1,1
08/07/17,MN,Minneapolis,-93.2,45,1
08/07/17,GA,Athens,-83.4,34,1
08/07/17,QC,Pointe-Claire,-73.8,45.4,1
08/07/17,VT,Newfane,-72.7,43,1
08/07/17,ON,Lion's Head,-81.3,45.1,2
08/07/17,KS,Topeka,-95.7,39.1,2
08/07/17,WI,Milwaukee,-88,43.2,1
08/07/17,OH,Centerville,-84.1,39.6,1
08/07/17,NM,Lamy,-105.9,35.5,1
08/07/17,ON,Toronto,-79.4,43.8,1
08/07/17,MN,Minneapolis,-93.4,45,1
08/07/17,MI,Harrisville,-83.3,44.6,1
08/07/17,IL,Moline,-90.5,41.5,2
08/07/17,CA,Granite Bay,-121.2,38.8,1
08/07/17,NB,Newcastle Creek,-66,46.1,18
08/07/17,IL,Galesburg,-90.4,41,1
08/07/17,OK,Tulsa,-95.9,36.1,1
08/07/17,MO,Kansas City,-94.5,39.2,1
08/07/17,IL,Evanston,-87.7,42,1
08/07/17,MI,Harrisville,-83.3,44.6,2
08/07/17,ON,Chatham-Kent,-82.2,42.4,2
08/07/17,AZ,Flagstaff,-111.6,35.2,1
08/07/17,KS,Lenexa,-94.7,39,1
08/07/17,MN,Mankato,-94,44.2,3
08/07/17,WI,Thorp,-90.8,45,3
08/07/17,IL,Peoria,-89.6,40.8,1
08/07/17,WI,Cadott,-91.1,45,2
08/07/17,WI,Cadott,-91.1,45.1,7
08/07/17,IN,Zionsville,-86.3,39.9,2
08/07/17,MA,Stoughton,-71.1,42.1,2
08/07/17,QC,Barkmere,-74.6,46,12
08/07/17,IN,Newburgh,-87.4,37.9,1
08/07/17,TX,Houston,-95.6,30,1
08/07/17,MI,Grosse Pointe,-82.9,42.4,2
08/07/17,OH,Saint Clairsville,-80.9,40.1,3
08/07/17,CA,Mill Valley,-122.5,37.9,1
08/07/17,NY,Camden,-75.8,43.3,2
08/07/17,NY,Camden,-75.8,43.3,2
08/07/17,MA,Haverhill,-71.1,42.8,1
08/07/17,IN,Fort Wayne,-85.1,41,1
08/07/17,NV,Lovelock,-118.5,40.2,2
08/07/17,MN,Minneapolis,-93.2,45,1
08/07/17,VT,Corinth,-72.4,44,1
08/07/17,OR,Harper,-117.9,43.8,4
08/07/17,MN,Andover,-93.3,45.2,1
08/07/17,WI,Black River Falls,-90.7,44.3,2
08/07/17,WI,Allenton,-88.4,43.4,2
08/07/17,MB,Dugald,-96.9,49.8,4
08/07/17,TX,Bronte,-100.3,31.9,6
08/07/17,ON,Lion's Head,-81.1,45,4
08/07/17,NM,Reserve,-108.8,33.6,5
08/07/17,OK,Bartlesville,-95.9,36.7,1
08/07/17,ON,Severn Bridge,-79.4,44.8,2
08/07/17,IL,Chicago,-87.7,42,1
08/07/17,QC,Mine-de-Mica,-75.5,45.8,1
08/07/17,VA,Madison,-78.3,38.4,1
08/07/17,ON,Burlington,-79.9,43.3,1
08/07/17,ON,Burlington,-79.8,43.3,1
08/07/17,NY,Savannah,-76.7,43.1,32
08/07/17,ON,Haliburton,-78.5,45,2
08/07/17,DE,Newark,-75.8,39.7,2
08/07/17,ON,Haliburton,-78.5,45,2
08/07/17,ON,London,-81.2,43,3
08/07/17,NY,Wevertown,-73.9,43.6,8
08/06/17,KS,Lenexa,-94.7,39,1
08/06/17,NM,Bernalillo,-106.6,35.3,2
08/06/17,MD,Havre de Grace,-76.1,39.6,1
08/06/17,OK,Edmond,-97.5,35.7,1
08/06/17,MN,Arden Hills,-93.2,45,1
08/06/17,MN,Arden Hills,-93.2,45,1
08/06/17,MN,New Brighton,-93.2,45.1,1
08/06/17,ON,Brantford,-80.3,43.1,1
08/06/17,VT,Williston,-73.1,44.5,1
08/06/17,MD,Arnold,-76.5,39,2
08/06/17,MD,Havre de Grace,-76.1,39.6,1
08/06/17,NY,Indian Lake,-74.3,43.8,2
08/06/17,NJ,Atlantic City,-74.4,39.4,1
08/06/17,ON,Brantford,-80.3,43.2,1
08/06/17,IL,Moline,-90.5,41.5,1
08/06/17,ON,Orillia,-79.4,44.6,1
08/06/17,TX,Houston,-95.6,30,1
08/06/17,NJ,City of Cape May,-74.9,38.9,15
08/06/17,NM,Santa Fe,-105.9,35.7,1
08/06/17,KS,Eskridge,-96.1,38.8,3
08/06/17,MI,Harrisville,-83.3,44.6,1
08/06/17,IA,Ames,-93.7,42,2
08/06/17,CA,Petaluma,-122.6,38.2,1
08/06/17,TX,Sherman,-96.6,33.7,1
08/06/17,IL,Caledonia,-89,42.4,2
08/06/17,CT,Stonington,-71.9,41.3,14
08/06/17,NY,East Islip,-73.2,40.7,4
08/06/17,NJ,Hackensack,-74,40.9,1
08/06/17,NJ,Leonia,-74,40.9,2
08/06/17,NB,Newcastle Creek,-66,46.1,3
08/06/17,ON,Chatham-Kent,-82.2,42.4,5
08/06/17,MI,Tawas City,-83.5,44.3,1
08/06/17,IN,Elkhart,-85.9,41.7,1
08/06/17,MA,Lincoln,-71.3,42.4,2
08/06/17,IL,Peoria,-89.6,40.8,1
08/06/17,MA,Lincoln,-71.3,42.4,2
08/06/17,NE,Stapleton,-100.5,41.5,1
08/06/17,NE,Stapleton,-100.5,41.5,1
08/06/17,MN,Andover,-93.3,45.2,1
08/06/17,NJ,Bloomingdale,-74.3,41,2
08/06/17,ON,Oshawa,-78.8,43.9,3
08/06/17,ON,Toronto,-79.4,43.7,1
08/06/17,ON,Harcourt,-78,45.1,2
08/06/17,ON,Toronto,-79.4,43.8,1
08/06/17,ON,Hamilton,-79.9,43.2,1
08/06/17,PA,Wernersville,-76.1,40.3,8
08/06/17,ON,Guelph,-80.3,43.6,1
08/06/17,ON,Toronto,-79.4,43.7,2
08/06/17,ON,Port Perry,-78.9,44.1,3
08/06/17,MI,,-87.9,47.4,1
08/06/17,ON,Toronto,-79.4,43.7,1
08/06/17,MI,Niles,-86.3,41.8,1
08/06/17,ON,Burlington,-79.8,43.3,1
08/06/17,GA,Atlanta,-84.2,33.9,1
08/06/17,NE,Lincoln,-96.6,40.8,2
08/06/17,NJ,Stafford Township,-74.2,39.7,20
08/06/17,NY,Melrose,-73.6,42.8,3
08/06/17,WI,Amherst,-89.3,44.5,4
08/06/17,IL,Joliet,-88.1,41.5,2
08/06/17,NY,Buffalo,-78.8,43,1
08/06/17,ON,Elmvale,-79.9,44.6,25
08/06/17,ON,Elmvale,-79.9,44.6,25
08/06/17,NY,Camden,-75.8,43.3,2
08/06/17,ON,Orillia,-79.4,44.6,3
08/06/17,PA,York,-76.7,39.9,10
08/06/17,ON,Toronto,-79.4,43.7,1
08/06/17,MD,Sharpsburg,-77.7,39.5,2
08/06/17,NY,Oswego,-76.5,43.5,2
08/06/17,FL,Tallahassee,-84.3,30.5,1
08/06/17,OK,Broken Arrow,-95.8,36.1,1
08/06/17,IN,Fort Wayne,-85.1,41,1
08/06/17,ON,Newmarket,-79.4,44.1,1
08/06/17,NJ,Andover,-74.8,41,1
08/06/17,AR,Lowell,-94.1,36.3,2
08/06/17,VA,Ashburn,-77.5,39,2
08/06/17,CT,Southbury,-73.2,41.5,2
08/06/17,NJ,Flemington,-74.8,40.5,1
08/06/17,IL,Chicago,-87.8,42,4
08/06/17,NH,Portsmouth,-70.8,43.1,1
08/06/17,CA,Petaluma,-122.6,38.2,1
08/05/17,QC,Denholm,-75.8,45.9,1
08/05/17,MD,Colora,-76.1,39.7,1
08/05/17,MN,Blaine,-93.2,45.2,2
08/05/17,TX,Sherman,-96.6,33.6,1
08/05/17,IL,Chicago,-87.7,42,3
08/05/17,NC,Mocksville,-80.5,35.9,1
08/05/17,NY,Fayetteville,-76.1,43,2
08/05/17,VT,Williston,-73.1,44.4,1
08/05/17,MN,Minneapolis,-93.2,45,1
08/05/17,MN,Arden Hills,-93.2,45,1
08/05/17,MN,Columbia Heights,-93.2,45,1
08/05/17,MN,South Haven,-94.2,45.2,1
08/05/17,MI,Kalamazoo,-85.6,42.3,1
08/05/17,WI,Baraboo,-89.7,43.5,3
08/05/17,MI,,-84.2,42.3,4
08/05/17,IL,Evanston,-87.7,42,2
08/05/17,MN,Saint Paul,-93.1,44.9,5
08/05/17,PA,Lancaster,-76.3,40,1
08/05/17,IA,Long Grove,-90.6,41.7,2
08/05/17,MI,Niles,-86.3,41.8,1
08/05/17,CT,Stratford,-73.1,41.2,8
08/05/17,QC,Longueuil,-73.4,45.5,1
08/05/17,MI,Alpena,-83.4,45.2,4
08/05/17,IL,East Peoria,-89.5,40.7,3
08/05/17,OK,Enid,-97.9,36.4,2
08/05/17,ON,Ajax,-79,43.8,1
08/05/17,NJ,Hackensack,-74,40.9,1
08/05/17,OK,Haskell,-95.7,35.8,1
08/05/17,MO,Arnold,-90.4,38.4,1
08/05/17,MO,Kirkwood,-90.4,38.6,1
08/05/17,IL,Chicago,-87.7,41.9,1
08/05/17,OH,Madison,-81,41.8,6
08/05/17,MA,Salem,-70.9,42.5,2
08/05/17,PA,Broomall,-75.3,40,1
08/05/17,TX,Dallas,-96.7,32.8,1
08/05/17,TX,Terrell,-96.3,32.8,1
08/05/17,IL,Moline,-90.5,41.5,1
08/05/17,KY,Frankfort,-84.9,38.2,2
08/05/17,TX,Houston,-95.6,30,1
08/05/17,QC,Mont-Tremblant,-74.6,46.1,1
08/05/17,QC,Mont-Tremblant,-74.6,46.1,1
08/05/17,TX,Corpus Christi,-97.4,27.8,12
08/05/17,ON,Chatham-Kent,-82.2,42.4,2
08/05/17,IL,Ivesdale,-88.4,40,20
08/05/17,MN,Andover,-93.3,45.2,1
08/05/17,ON,Ottawa,-75.5,45.3,1
08/05/17,ON,Lyndhurst,-76.1,44.5,1
08/05/17,ON,Ottawa,-75.7,45.4,1
08/05/17,NM,Santa Fe,-106.1,35.6,3
08/05/17,ON,Bath,-76.9,44.1,2
08/05/17,MA,Williamstown,-73.2,42.7,8
08/05/17,IN,Hammond,-87.5,41.6,1
08/05/17,MD,New Market,-77.3,39.4,1
08/05/17,ON,Ottawa,-75.8,45.4,2
08/05/17,CT,Southbury,-73.2,41.5,2
08/05/17,WI,Allenton,-88.4,43.4,1
08/05/17,MI,Ann Arbor,-83.7,42.3,1
08/05/17,ON,Newmarket,-79.5,44,1
08/05/17,NM,Aztec,-108,36.9,1
08/05/17,TN,South Fulton,-88.9,36.5,2
08/05/17,OK,Bartlesville,-95.9,36.7,2
08/05/17,OK,Bartlesville,-95.9,36.7,2
08/05/17,MD,Sharpsburg,-77.7,39.5,2
08/05/17,ON,Guelph,-80.3,43.5,1
08/05/17,NB,,-65.9,46,1
08/05/17,NY,Sterling,-76.7,43.4,4
08/05/17,ON,Halton Hills,-79.9,43.7,1
08/05/17,ON,Toronto,-79.5,43.6,1
08/05/17,ON,Providence Bay,-82.3,45.7,2
08/05/17,WI,Black River Falls,-90.7,44.3,5
08/05/17,IL,Dahlgren,-88.7,38.2,25
08/05/17,TX,Houston,-95.6,29.8,20
08/05/17,MD,Port Republic,-76.5,38.5,1
08/05/17,MD,Dunkirk,-76.6,38.7,1
08/05/17,IL,Chicago,-87.8,42,2
08/05/17,ME,Belfast,-69,44.4,1
08/04/17,IL,Chicago,-87.8,42,2
08/04/17,PA,Pittsburgh,-80,40.4,2
08/04/17,IN,Newburgh,-87.4,37.9,2
08/04/17,MN,New Brighton,-93.2,45.1,1
08/04/17,NM,White Rock,-106.2,35.8,1
08/04/17,MI,Harrisville,-83.3,44.7,1
08/04/17,VA,Fries,-81.1,36.7,2
08/04/17,QC,Richelieu,-73.3,45.4,1
08/04/17,PA,Newtown,-75,40.3,1
08/04/17,MN,Minneapolis,-93.2,45,2
08/04/17,MD,Middletown,-77.6,39.4,2
08/04/17,PA,Morrisville,-74.8,40.2,2
08/04/17,KS,Lenexa,-94.7,39,4
08/04/17,MN,Minneapolis,-93.2,45,1
08/04/17,OK,Enid,-97.9,36.4,1
08/04/17,NY,Ballston Spa,-73.8,43,3
08/04/17,VA,Burke,-77.3,38.8,1
08/04/17,QC,Longueuil,-73.4,45.5,4
08/04/17,MO,Kirkwood,-90.4,38.6,3
08/04/17,NY,East Meadow,-73.6,40.7,2
08/04/17,MO,Independence,-94.4,39.1,3
08/04/17,GA,Berkeley Lake,-84.2,34,1
08/04/17,OK,Enid,-97.9,36.4,1
08/04/17,IN,Newburgh,-87.4,37.9,1
08/04/17,IL,Peoria,-89.6,40.8,1
08/04/17,ON,Chatham-Kent,-82.2,42.4,1
08/04/17,MO,Miller,-93.8,37.2,3
08/04/17,PA,Newtown,-74.9,40.3,2
08/04/17,NY,Troy,-73.7,42.8,1
08/04/17,WI,Allenton,-88.4,43.4,1
08/04/17,WI,West Bend,-88.2,43.4,1
08/04/17,VT,Williston,-73.1,44.4,1
08/04/17,PA,Reading,-75.8,40.3,1
08/04/17,PA,Newtown,-74.9,40.3,2
08/04/17,WY,Shoshoni,-108.1,43.2,3
08/04/17,PA,Broomall,-75.3,40,1
08/04/17,IL,Moline,-90.5,41.5,3
08/04/17,TX,Houston,-95.6,30,1
08/04/17,MN,Andover,-93.3,45.2,1
08/04/17,ON,Mono,-80.1,44.1,3
08/04/17,ME,Bowdoinham,-69.9,44,1
08/04/17,MO,Independence,-94.4,39,2
08/04/17,NJ,Westampton,-74.8,40,2
08/04/17,NC,Chapel Hill,-79,35.9,1
08/04/17,ON,Brechin,-79.3,44.6,4
08/04/17,CT,Bethel,-73.4,41.4,3
08/04/17,ON,Toronto,-79.3,43.7,1
08/04/17,ON,Wendover,-75.1,45.6,1
08/04/17,ON,Thunder Bay,-89.2,48.4,1
08/04/17,NY,Camden,-75.8,43.3,1
